transaction_id,customer_name,customer_email,transaction_date,transaction_time,amount,transaction_type,merchant,location,starting_balance,ending_balance,is_fraud,day_of_week,hour,amount_category
TXN-000154,Alexis Patel,hsmith@example.net,2026-05-13,20:13:35,323.0,PURCHASE,Smith-Li,Drakeburgh,1227.39,904.3900000000001,0,Wednesday,20,Medium
TXN-000155,Brent Hernandez,christineking@example.com,2026-05-12,05:59:32,155.57,TRANSFER,Miller-Chung,Cunninghambury,2201.1,2045.53,0,Tuesday,5,Small
TXN-000156,Ronald Miller,davisnicholas@example.net,2026-06-02,17:51:49,72.41,PAYMENT,"Smith, Jackson and Porter",Newmanmouth,15493.34,15565.75,0,Tuesday,17,Small
TXN-000157,Shannon Davis,hallrachel@example.net,2026-07-12,11:54:40,205.49,WITHDRAWAL,Nelson-Glass,Rachelshire,10099.73,9894.24,0,Sunday,11,Medium
TXN-000158,Cassie Jefferson,alibrenda@example.net,2026-07-05,16:49:45,332.11,WITHDRAWAL,Evans PLC,New Mary,3076.37,2744.2599999999998,0,Sunday,16,Medium
TXN-000159,Steven Rivera,krystalnorris@example.org,2026-06-04,10:09:20,178.03,WITHDRAWAL,Brown-Kim,West Cassiefurt,1871.7,1693.67,0,Thursday,10,Small
TXN-000160,Erin Walters,whenry@example.net,2026-05-23,15:20:02,124.48,PURCHASE,Frazier Ltd,Millerport,2452.31,2327.83,0,Saturday,15,Small
TXN-000161,Michelle Miller,normanbowers@example.org,2026-06-27,02:33:50,99.19,DEPOSIT,Ward-Davis,Seanview,7278.9,7378.089999999999,0,Saturday,2,Small
TXN-000162,Brandon Jordan,fgarcia@example.com,2026-06-09,02:59:37,39.72,PURCHASE,"FRAUD_Santana, Stein and Spence",Robertland,68773.99,68734.27,1,Tuesday,2,Micro
TXN-000163,Carolyn James,josephadams@example.org,2026-04-23,23:05:56,32.92,WITHDRAWAL,Hill-Evans,West Johnathanbury,482.37,449.45,0,Thursday,23,Micro
TXN-000164,Kathleen Jensen,trodriguez@example.org,2026-05-25,07:17:08,286.61,DEPOSIT,"James, Atkins and Alexander",Ochoaberg,9774.13,10060.74,0,Monday,7,Medium
TXN-000165,Larry Dominguez,zedwards@example.com,2026-05-15,09:38:01,168.03,DEPOSIT,"Chen, Faulkner and Casey",Nicholasfurt,7650.44,7818.469999999999,0,Friday,9,Small
TXN-000166,Timothy Gonzalez,erinpierce@example.net,2026-05-31,13:24:16,88.92,PURCHASE,Gonzales LLC,Port Melaniechester,775.97,687.0500000000001,0,Sunday,13,Small
TXN-000167,Brenda Turner,donna66@example.org,2026-05-30,17:26:13,97.11,TRANSFER,Aguilar-Ferguson,Stephensstad,1079.5,982.39,0,Saturday,17,Small
TXN-000168,Robin Wheeler,rodriguezjohn@example.net,2026-05-21,08:46:25,238.68,WITHDRAWAL,"Salazar, Hart and Newman",Rasmussenmouth,2390.87,2152.19,0,Thursday,8,Medium
TXN-000169,Jessica Smith,jeffrey88@example.net,2026-06-22,13:17:03,39.43,TRANSFER,Griffin Group,Bartonshire,1840.74,1801.31,0,Monday,13,Micro
TXN-000170,Brittany Cuevas,agarcia@example.org,2026-04-28,23:52:21,136.04,PURCHASE,Bailey LLC,Muellerhaven,1279.74,1143.7,0,Tuesday,23,Small
TXN-000171,Mr. Jeffrey Horton,carlos01@example.org,2026-07-08,05:58:06,39.56,PURCHASE,"Rodriguez, Marsh and Spears",New Greg,4296.39,4256.83,0,Wednesday,5,Micro
TXN-000172,Justin Mullen,laurensoto@example.org,2026-06-18,11:26:25,115.0,TRANSFER,Foster-Mclaughlin,South Brittany,1393.52,1278.52,0,Thursday,11,Small
TXN-000173,Michael Harris,raylauren@example.net,2026-05-05,20:02:36,56.2,PURCHASE,Gonzalez-Wilson,Rosemouth,4222.05,4165.85,0,Tuesday,20,Small
TXN-000174,Lisa Matthews,michael79@example.org,2026-07-05,03:24:24,21.16,PAYMENT,"Mcbride, Sellers and Lawrence",West David,360.97,382.13000000000005,0,Sunday,3,Micro
TXN-000175,Clayton Steele,ibarnes@example.net,2026-05-24,16:27:49,43.88,DEPOSIT,Tucker PLC,New Garrett,2164.25,2208.13,0,Sunday,16,Micro
TXN-000176,Cody Wilkinson,glennstephanie@example.com,2026-04-30,22:40:32,122.84,TRANSFER,Maynard-Wagner,Ortizfort,27256.15,27133.31,0,Thursday,22,Small
TXN-000177,Ryan Burns,cunninghamlaura@example.org,2026-05-15,15:22:44,212.23,TRANSFER,Walker-Roberts,Cunninghamfort,2345.12,2132.89,0,Friday,15,Medium
TXN-000178,Ashley Wilson,amber07@example.net,2026-05-08,06:39:04,88.32,TRANSFER,Fitzgerald Ltd,West Nancy,662.62,574.3,0,Friday,6,Small
TXN-000179,Dennis Atkins,gonzalesvictoria@example.org,2026-05-07,03:00:23,88.37,PURCHASE,"Matthews, Bell and Page",Martinberg,1933.35,1844.98,0,Thursday,3,Small
TXN-000180,Robin Trujillo,amanda98@example.org,2026-05-18,08:25:41,124.3,WITHDRAWAL,Roberts-Adams,East Sydneychester,861.91,737.61,0,Monday,8,Small
TXN-000181,Wendy Camacho,jacquelineanderson@example.org,2026-06-25,18:10:16,151.31,DEPOSIT,Juarez Ltd,Burnsshire,29706.12,29857.43,0,Thursday,18,Small
TXN-000182,Lori Brooks,schultznicole@example.org,2026-05-26,15:24:59,80.74,TRANSFER,"Ramirez, Mayer and Wood",Murphytown,5445.62,5364.88,0,Tuesday,15,Small
TXN-000183,Sarah Davis,sreid@example.com,2026-07-08,02:13:26,179.49,PURCHASE,"Sanders, Donaldson and Summers",Adamsport,1632.99,1453.5,0,Wednesday,2,Small
TXN-000184,Kenneth Knight,rkramer@example.org,2026-04-21,22:38:40,112.63,PURCHASE,"Bowers, Stevens and Martinez",South Stephen,3037.8,2925.17,0,Tuesday,22,Small
TXN-000185,Jessica Forbes DVM,erik41@example.net,2026-05-21,11:01:21,99.25,TRANSFER,Watson Ltd,North Randy,934.94,835.69,0,Thursday,11,Small
TXN-000186,Michael Young,padillaaaron@example.com,2026-04-24,06:30:27,92.25,DEPOSIT,"Perez, Frazier and Smith",Lisachester,6291.77,6384.02,0,Friday,6,Small
TXN-000187,Karen Perez,crosscurtis@example.com,2026-05-22,00:45:34,384.19,TRANSFER,Reyes and Sons,North Alyssa,12567.96,12183.769999999999,0,Friday,0,Medium
TXN-000188,Matthew Alexander,courtneyhernandez@example.com,2026-06-15,16:40:30,775.25,TRANSFER,Heath-Miller,East Karenshire,942.92,167.66999999999996,0,Monday,16,Medium
TXN-000189,Heather Jordan,johnnewman@example.org,2026-06-09,21:54:09,215.36,WITHDRAWAL,"Griffith, Mitchell and Pugh",Port Melanieport,3924.57,3709.21,0,Tuesday,21,Medium
TXN-000190,Lawrence Lopez,dphillips@example.org,2026-06-04,05:42:49,804.16,WITHDRAWAL,Allen Ltd,New Pamelatown,886.74,82.58000000000004,0,Thursday,5,Medium
TXN-000191,Dr. Bonnie Valencia,rdiaz@example.org,2026-06-30,03:10:02,38.87,PAYMENT,Smith Inc,West Jasonton,1213.07,1251.9399999999998,0,Tuesday,3,Micro
TXN-000192,Jennifer Mitchell,zhenderson@example.org,2026-06-18,09:22:55,10.76,PAYMENT,"Jensen, Ramirez and Collins",Port Eric,1354.74,1365.5,0,Thursday,9,Micro
TXN-000193,Kevin Hines,collinssamuel@example.org,2026-04-22,13:51:25,42.13,PURCHASE,Middleton Inc,Salazarton,3735.33,3693.2,0,Wednesday,13,Micro
TXN-000194,Patrick Yang,smithderrick@example.org,2026-05-02,09:50:53,126.69,WITHDRAWAL,Mills-Logan,Garyberg,49724.66,49597.97,0,Saturday,9,Small
TXN-000195,Shelley Quinn,wiseanthony@example.com,2026-05-13,11:12:45,232.86,WITHDRAWAL,Baker PLC,South Spencerstad,1254.69,1021.83,0,Wednesday,11,Medium
TXN-000196,Scott Jackson,jonathangarcia@example.net,2026-06-21,18:05:45,36.66,PAYMENT,Perez PLC,North Micheletown,6234.66,6271.32,0,Sunday,18,Micro
TXN-000197,John Reyes,haroldhorne@example.org,2026-06-09,13:02:41,24.04,WITHDRAWAL,"Yang, Barnes and Morris",Moonmouth,46499.1,46475.06,0,Tuesday,13,Micro
TXN-000198,Blake Watson,whitelinda@example.org,2026-05-25,04:13:14,292.79,PAYMENT,Cline-Ayala,Markside,1474.74,1767.53,0,Monday,4,Medium
TXN-000199,Jacob Carter,jodi37@example.com,2026-06-13,13:06:23,16.23,PAYMENT,Oconnor PLC,East Adam,22715.63,22731.86,0,Saturday,13,Micro
TXN-000200,David Reed,tapiaaaron@example.net,2026-05-23,03:27:25,80.28,PURCHASE,"Parker, Harris and Bird",Vasquezton,19086.27,19005.99,0,Saturday,3,Small
TXN-000201,Brenda Ramirez,morsephyllis@example.net,2026-05-27,15:27:50,18.28,PURCHASE,Ellis-Adkins,New Dennisfurt,1213.1,1194.82,0,Wednesday,15,Micro
TXN-000202,Keith Graham,joelgreen@example.com,2026-07-15,09:50:37,90.49,PAYMENT,Haynes-Moss,Shawnbury,3198.61,3289.1,0,Wednesday,9,Small
TXN-000203,Dale Chan,moorefrank@example.com,2026-05-17,22:10:57,57.39,TRANSFER,Herrera and Sons,Parkerview,7587.63,7530.24,0,Sunday,22,Small
TXN-000204,Ann Aguirre,margaret90@example.org,2026-07-07,08:32:12,30.95,PURCHASE,Davis and Sons,Randyton,2407.71,2376.76,0,Tuesday,8,Micro
TXN-000205,Debbie Ewing,cranemelissa@example.net,2026-06-28,07:53:41,101.52,WITHDRAWAL,Davis Inc,North Alexander,6448.86,6347.339999999999,0,Sunday,7,Small
TXN-000206,Vickie Anderson,owatson@example.net,2026-04-25,17:40:33,183.39,PURCHASE,"Green, Hess and Johnson",East Rachelmouth,551.72,368.33000000000004,0,Saturday,17,Small
TXN-000207,Anna Boone,david70@example.org,2026-07-15,23:15:30,19.41,WITHDRAWAL,Underwood-Foster,South Feliciaburgh,20262.26,20242.85,0,Wednesday,23,Micro
TXN-000208,Terry Hill,cstephenson@example.net,2026-06-16,01:12:55,125.5,DEPOSIT,Holland Group,Andradefort,969.97,1095.47,0,Tuesday,1,Small
TXN-000209,Douglas Taylor,dawnrobles@example.org,2026-06-17,23:53:54,424.6,WITHDRAWAL,"Norton, Mayo and Casey",Timothyfort,3545.77,3121.17,0,Wednesday,23,Medium
TXN-000210,Keith Morris,hector59@example.org,2026-04-19,19:02:38,292.74,TRANSFER,Brown-Frey,Katiebury,3298.68,3005.9399999999996,0,Sunday,19,Medium
TXN-000211,Ariel Sandoval,amanda03@example.net,2026-07-08,06:04:29,706.8,DEPOSIT,Kelly-Combs,East Joel,41481.85,42188.65,0,Wednesday,6,Medium
TXN-000212,Oscar Howard,warnermichael@example.net,2026-06-10,23:19:05,70.18,TRANSFER,"Vaughan, Copeland and Cochran",Weaverburgh,12802.0,12731.82,0,Wednesday,23,Small
TXN-000213,Brandon Hall II,nsmith@example.org,2026-07-04,08:02:55,171.64,WITHDRAWAL,Love-Sellers,Brianberg,23224.14,23052.5,0,Saturday,8,Small
TXN-000214,Sylvia Schroeder,susan56@example.net,2026-04-26,06:29:58,34.3,PURCHASE,Morris-Daugherty,Connerfort,8342.16,8307.86,0,Sunday,6,Micro
TXN-000215,Carrie Novak,jeffrey92@example.com,2026-05-16,13:03:22,259.41,TRANSFER,"Phillips, Thompson and Smith",Rosalesshire,213.13,-46.28000000000003,0,Saturday,13,Medium
TXN-000216,Lance Mccall,daniellegarcia@example.com,2026-04-30,05:39:41,27.57,PAYMENT,"Miller, Reed and Flores",Port Jennamouth,139.93,167.5,0,Thursday,5,Micro
TXN-000217,Derek Wright,bellkristin@example.net,2026-04-17,17:04:37,68.76,WITHDRAWAL,Kim-Barnes,South Trevor,8745.66,8676.9,0,Friday,17,Small
TXN-000218,Joshua Garcia,kkramer@example.net,2026-06-29,11:08:56,404.38,DEPOSIT,Martin Inc,West Andrewview,3331.38,3735.76,0,Monday,11,Medium
TXN-000219,Angela Jackson,emartin@example.net,2026-07-13,03:06:25,458.8,PAYMENT,Wheeler-Austin,Bushchester,376.1,834.9000000000001,0,Monday,3,Medium
TXN-000220,Carmen Preston,brianrivera@example.org,2026-05-26,22:02:02,16.39,TRANSFER,"Bowen, Blair and Baker",Kennethville,2742.65,2726.26,0,Tuesday,22,Micro
TXN-000221,Kenneth Larsen,briansmith@example.org,2026-05-15,01:53:16,132.17,WITHDRAWAL,"Weber, Castillo and Davis",East Danielle,2838.29,2706.12,0,Friday,1,Small
TXN-000222,Kara Wilson,qruiz@example.com,2026-04-25,16:12:32,11.39,PAYMENT,"Hughes, Watson and James",South Bradley,2607.95,2619.3399999999997,0,Saturday,16,Micro
TXN-000223,Dennis Hood,hernandezheather@example.org,2026-04-25,17:44:02,24.42,TRANSFER,Morton-Gutierrez,New Bruce,8139.7,8115.28,0,Saturday,17,Micro
TXN-000224,Joseph Sheppard,parmstrong@example.com,2026-05-16,10:31:22,129.88,TRANSFER,Orr-Klein,North Stacy,727.91,598.03,0,Saturday,10,Small
TXN-000225,Travis Jackson,lindseymartinez@example.com,2026-04-24,04:12:51,53.85,TRANSFER,Harris-Carson,Port Brooke,608.61,554.76,0,Friday,4,Small
TXN-000226,Nicholas Aguirre,hughesray@example.com,2026-07-09,00:12:31,84.55,TRANSFER,"Ellis, Marks and Buchanan",Rodriguezberg,12490.37,12405.820000000002,0,Thursday,0,Small
TXN-000227,Kevin Chang,buckleyanna@example.org,2026-07-02,21:02:03,33.59,PAYMENT,"Beard, Humphrey and Baker",Armstrongfort,6349.11,6382.7,0,Thursday,21,Micro
TXN-000228,Donald Thomas,vwilliams@example.net,2026-05-10,03:12:40,52.97,PURCHASE,"Alvarez, Adams and Watson",Lisaport,907.5,854.53,0,Sunday,3,Small
TXN-000229,Ryan Garrison,comptonjeremy@example.com,2026-06-28,13:46:35,80.88,PAYMENT,Adams-Butler,East Scottchester,630.89,711.77,0,Sunday,13,Small
TXN-000230,Olivia Camacho,robertsonerik@example.com,2026-06-24,11:09:30,51.75,DEPOSIT,Taylor-York,East Jamesborough,494.32,546.0699999999999,0,Wednesday,11,Small
TXN-000231,Danielle Bryant,janet45@example.com,2026-06-05,01:17:32,642.09,TRANSFER,"Leblanc, Maldonado and Allen",Wheelerburgh,3142.88,2500.79,0,Friday,1,Medium
TXN-000232,Karen Arnold,frank41@example.com,2026-04-19,03:24:17,44.71,PURCHASE,Martin PLC,Port Jeffrey,4109.14,4064.4300000000003,0,Sunday,3,Micro
TXN-000233,Daniel Pearson,hancocktammy@example.net,2026-04-17,17:59:49,80.45,PURCHASE,Holland PLC,East Johnnyport,2139.97,2059.52,0,Friday,17,Small
TXN-000234,Michelle Hill,dyork@example.com,2026-05-08,20:12:47,166.36,TRANSFER,Byrd-Holloway,Silvatown,9285.99,9119.63,0,Friday,20,Small
TXN-000235,Mary Bridges,anna99@example.com,2026-05-15,04:20:21,52.96,PAYMENT,Olson LLC,Danielleview,1256.74,1309.7,0,Friday,4,Small
TXN-000236,Michael Stafford,jacob83@example.org,2026-07-04,20:37:03,68.37,PAYMENT,"Powell, Flores and Taylor",Lake Tylerport,94.36,162.73000000000002,0,Saturday,20,Small
TXN-000237,Jason Price,aguilarwanda@example.org,2026-05-20,11:52:52,19.78,PURCHASE,"Walker, Nichols and Glover",Williamburgh,23163.0,23143.22,0,Wednesday,11,Micro
TXN-000238,Sherri White,ruizjoyce@example.net,2026-07-04,19:22:14,466.36,DEPOSIT,Arroyo LLC,East Michaelport,2051.75,2518.11,0,Saturday,19,Medium
TXN-000239,Stephen Watson,steven17@example.org,2026-07-10,00:23:51,160.22,PAYMENT,"Carpenter, Oliver and Kennedy",New David,4754.64,4914.860000000001,0,Friday,0,Small
TXN-000240,Kendra Gutierrez,derrickgonzalez@example.com,2026-06-11,23:59:35,1956.44,DEPOSIT,Stewart Ltd,Port Christopher,15984.3,17940.739999999998,0,Thursday,23,Large
TXN-000241,William Edwards,smithjoshua@example.org,2026-06-11,08:18:53,79.21,PAYMENT,Burns Inc,New Ryan,711.01,790.22,0,Thursday,8,Small
TXN-000242,Jeffrey Woods,johnsonjames@example.com,2026-04-18,15:37:12,18.06,PAYMENT,"Lee, Rhodes and Sims",East Heather,4044.83,4062.89,0,Saturday,15,Micro
TXN-000243,Carl Reyes,gary04@example.com,2026-05-31,08:38:41,42.25,TRANSFER,"Carlson, Morgan and Barron",West Wendy,353.05,310.8,0,Sunday,8,Micro
TXN-000244,Paul Martin DVM,osmith@example.net,2026-04-29,03:52:46,47.15,DEPOSIT,"Johnson, Wagner and Martinez",South Nancyview,588.56,635.7099999999999,0,Wednesday,3,Micro
TXN-000245,Lisa Wheeler,stanleydesiree@example.org,2026-04-21,19:45:06,486.45,TRANSFER,Butler Group,New Johnnyberg,11186.46,10700.009999999998,0,Tuesday,19,Medium
TXN-000246,Michael Smith,qstanley@example.net,2026-05-13,17:20:32,89.3,WITHDRAWAL,"Haynes, Barnes and Roach",West Danielville,27444.37,27355.07,0,Wednesday,17,Small
TXN-000247,Mr. Richard Decker DVM,jade42@example.org,2026-06-09,23:07:07,97.26,PAYMENT,Watts Group,Jimmytown,818.99,916.25,0,Tuesday,23,Small
TXN-000248,Susan Conley,fhernandez@example.net,2026-04-24,06:30:30,412.87,TRANSFER,"Garcia, Scott and Hall",Josephton,6689.97,6277.1,0,Friday,6,Medium
TXN-000249,Christopher Williams,michael56@example.net,2026-04-28,04:47:35,31.9,PURCHASE,Smith and Sons,West Michael,2240.58,2208.68,0,Tuesday,4,Micro
TXN-000250,Marco Johns,watsonmatthew@example.org,2026-05-25,06:33:30,37.5,TRANSFER,Nelson-Cruz,Marshburgh,374.58,337.08,0,Monday,6,Micro
TXN-000251,Michael Brown,dalepruitt@example.com,2026-07-03,03:58:37,227.28,WITHDRAWAL,"Kim, Carr and Maxwell",Port Gabrielleberg,52267.23,52039.950000000004,0,Friday,3,Medium
TXN-000252,Mr. Stephen Alexander,greenleon@example.net,2026-07-10,00:21:09,22.23,PURCHASE,"Saunders, Ray and Cunningham",Aprilville,6935.82,6913.59,0,Friday,0,Micro
TXN-000253,Nicholas Olson,jhernandez@example.net,2026-04-22,10:25:56,46.96,TRANSFER,"Michael, Wagner and Harrison",Boothland,1435.56,1388.6,0,Wednesday,10,Micro
TXN-000254,Erica Rivera,brent38@example.net,2026-05-23,12:05:36,49.78,TRANSFER,Miller Group,Millerfort,815.67,765.89,0,Saturday,12,Micro
TXN-000255,Bryan Jimenez,garciarobert@example.net,2026-06-09,05:14:23,94.49,PURCHASE,Conner PLC,Pamelaside,857.12,762.63,0,Tuesday,5,Small
TXN-000256,Michael Clements,marcia37@example.com,2026-06-10,05:42:55,117.97,WITHDRAWAL,"Greene, Moran and Cox",Wilsonbury,2764.58,2646.61,0,Wednesday,5,Small
TXN-000257,Henry Schultz,amy51@example.org,2026-07-13,02:29:24,70.88,DEPOSIT,Taylor-Love,Rodriguezborough,764.07,834.95,0,Monday,2,Small
TXN-000258,Timothy Long,msummers@example.net,2026-05-19,12:46:10,50.56,DEPOSIT,Williams-Schultz,Port Patriciamouth,9256.55,9307.109999999999,0,Tuesday,12,Small
TXN-000259,Tina Taylor,vsmith@example.org,2026-06-09,13:26:48,148.55,PAYMENT,"Webb, Romero and Morse",Lake Beth,687.92,836.47,0,Tuesday,13,Small
TXN-000260,Betty Hughes,william66@example.net,2026-07-14,13:36:19,99.42,PURCHASE,Hill LLC,Shawnberg,9201.12,9101.7,0,Tuesday,13,Small
TXN-000261,Lance Tanner,megan85@example.net,2026-06-27,08:15:53,16.96,PAYMENT,"Robinson, Clark and Klein",Samanthaberg,6734.78,6751.74,0,Saturday,8,Micro
TXN-000262,Miss Tina Gordon,jennifer58@example.com,2026-06-12,06:56:29,46.4,PURCHASE,"Mckinney, Craig and English",Nataliechester,7015.65,6969.25,0,Friday,6,Micro
TXN-000263,Kelly Johnson,brianbrown@example.com,2026-06-28,12:12:19,41.96,WITHDRAWAL,Terrell Ltd,Dwayneton,198.88,156.92,0,Sunday,12,Micro
TXN-000264,Elizabeth Molina,howardshaun@example.net,2026-07-10,06:57:38,17.68,DEPOSIT,"Hoffman, Walker and Holland",Youngport,3203.91,3221.5899999999997,0,Friday,6,Micro
TXN-000265,Amber James,rfrye@example.com,2026-06-09,06:15:31,116.71,PAYMENT,Manning and Sons,Greerstad,767.8,884.51,0,Tuesday,6,Small
TXN-000266,Kimberly Morrison,kellythompson@example.net,2026-04-24,07:52:21,170.48,TRANSFER,Moss Inc,Williamsview,246.59,76.11000000000001,0,Friday,7,Small
TXN-000267,Beverly Silva,adam72@example.org,2026-05-01,00:18:30,84.26,WITHDRAWAL,"Williams, Randolph and Gilbert",Tracyshire,484.67,400.41,0,Friday,0,Small
TXN-000268,Angel Zimmerman,susanmeyer@example.net,2026-05-02,00:38:56,46.91,PURCHASE,"Herrera, Davis and Walker",Lake Martin,3200.61,3153.7000000000003,0,Saturday,0,Micro
TXN-000269,Daniel Goodwin,wbarajas@example.net,2026-04-17,10:18:31,38.08,DEPOSIT,"Reed, Allen and May",North Felicia,1674.33,1712.4099999999999,0,Friday,10,Micro
TXN-000270,Thomas Landry,uscott@example.com,2026-04-19,19:39:45,246.24,DEPOSIT,Robertson-Hicks,Williamsborough,1254.71,1500.95,0,Sunday,19,Medium
TXN-000271,Bradley Davis,simsjason@example.net,2026-07-01,11:55:04,207.62,PAYMENT,"Coleman, Garcia and Medina",Lucasland,547.54,755.16,0,Wednesday,11,Medium
TXN-000272,Brittany Stevens,benjamin10@example.org,2026-07-03,04:58:39,152.9,DEPOSIT,"Jones, Underwood and Bartlett",Hughesfurt,25909.19,26062.09,0,Friday,4,Small
TXN-000273,Alan Nunez,maychristine@example.net,2026-06-12,07:51:32,7.6,PURCHASE,"Charles, Howard and Shaw",Kristinport,902.04,894.4399999999999,0,Friday,7,Micro
TXN-000274,Diane Mcintosh,qfoster@example.org,2026-06-02,10:35:02,160.3,DEPOSIT,"Robinson, Francis and Robles",Susanberg,2198.28,2358.5800000000004,0,Tuesday,10,Small
TXN-000275,Stephen Sanford,susan08@example.net,2026-04-30,00:38:08,130.47,DEPOSIT,Smith PLC,Medinaland,1204.74,1335.21,0,Thursday,0,Small
TXN-000276,Paul Berger,jason82@example.org,2026-05-04,17:09:19,98.16,WITHDRAWAL,"Davenport, Lee and White",Port Karenside,2360.16,2262.0,0,Monday,17,Small
TXN-000277,Joshua Roberts,kingjames@example.net,2026-06-03,08:16:01,289.39,TRANSFER,Anderson-Rios,West Christineborough,4366.13,4076.7400000000002,0,Wednesday,8,Medium
TXN-000278,Jerry Jensen,heather29@example.net,2026-05-22,11:40:36,126.17,WITHDRAWAL,Benjamin-Jackson,Johnbury,1607.1,1480.9299999999998,0,Friday,11,Small
TXN-000279,Margaret Hill,dennis57@example.com,2026-05-30,13:41:58,55.28,DEPOSIT,Tucker-Rodriguez,Port Juanberg,1558.01,1613.29,0,Saturday,13,Small
TXN-000280,Christina Gross,lunapatricia@example.net,2026-06-17,08:04:55,133.55,DEPOSIT,"Riley, Hammond and Lewis",New Jorgeside,1585.29,1718.84,0,Wednesday,8,Small
TXN-000281,Reginald Diaz,patricialawrence@example.com,2026-04-29,05:01:48,120.27,PURCHASE,"Dixon, Sanders and Shaw",Port Tamara,67043.79,66923.51999999999,0,Wednesday,5,Small
TXN-000282,Miss Nicole Taylor,haroldfry@example.net,2026-07-10,19:07:52,215.1,PAYMENT,"Dennis, Crosby and Williams",Hallview,1827.98,2043.08,0,Friday,19,Medium
TXN-000283,Andrew Clark,paul70@example.org,2026-06-18,19:57:03,299.23,WITHDRAWAL,Padilla PLC,Maryview,1616.29,1317.06,0,Thursday,19,Medium
TXN-000284,Laura Bennett,pdiaz@example.org,2026-06-06,05:08:24,11.73,PURCHASE,Kaufman-Walker,Gomezstad,657.12,645.39,0,Saturday,5,Micro
TXN-000285,Mr. Larry Shaw,scotthall@example.net,2026-06-18,13:23:45,13.86,PURCHASE,Hernandez and Sons,Carolynville,1759.4,1745.5400000000002,0,Thursday,13,Micro
TXN-000286,Jennifer Rivera,olsontimothy@example.org,2026-06-13,19:08:26,91.69,TRANSFER,"Whitaker, Johnson and Williams",East Crystal,36851.66,36759.97,0,Saturday,19,Small
TXN-000287,Kenneth Brown,sandra86@example.net,2026-06-10,04:45:50,124.83,PURCHASE,Johns Ltd,Staceyborough,2145.97,2021.1399999999999,0,Wednesday,4,Small
TXN-000288,Willie Dillon,jeffreyjenkins@example.org,2026-07-03,17:57:25,206.32,TRANSFER,Hanson PLC,Garymouth,108.13,-98.19,0,Friday,17,Medium
TXN-000289,Linda Jones,gcruz@example.org,2026-05-06,01:27:42,113.93,PURCHASE,"Cohen, Serrano and Jacobs",South Rachel,9473.92,9359.99,0,Wednesday,1,Small
TXN-000290,Sherry Schmidt,davisdonna@example.net,2026-06-08,03:58:12,20.52,TRANSFER,Prince Ltd,Boydstad,16574.67,16554.149999999998,0,Monday,3,Micro
TXN-000291,Melissa Patterson,yclarke@example.com,2026-06-13,23:08:36,126.28,WITHDRAWAL,"Velez, Hood and Johnston",Andersonfort,1598.9,1472.6200000000001,0,Saturday,23,Small
TXN-000292,Susan Miller,ascott@example.net,2026-06-28,04:51:12,169.49,TRANSFER,Lane Inc,South Diamondmouth,89862.8,89693.31,0,Sunday,4,Small
TXN-000293,Brian Simmons,jose86@example.net,2026-05-22,09:02:30,107.97,PURCHASE,Braun-Sanders,South Andrea,4325.71,4217.74,0,Friday,9,Small
